record_id,user_id,transaction_date,region,product_category,sale_amount,city,age,subscription,email,username,status,price,store_id,raw_timestamp
420,U0057,13-09-2023,West,Sports,1534.64,Portland,64,Premium,user184@example.com,user_21,Active,11.26,S005,27-08-2023 04:12
421,U0005,24-11-2023,West,Clothing,,San Francisco,28,Basic,user54@example.com,user_254,,193.62,S026,11-05-2023 18:41
422,U0145,10-07-2023,West,Clothing,723.92,Oakland,50,Premium,user143@example.com,user_161,Active,333.97,S001,04-10-2023 01:16
423,U0001,18-04-2023,North,Clothing,1612.09,Tucson,40,Free,user135@example.com,user_50,Active,96.94,S011,16-10-2023 00:23
424,U0043,16-08-2023,West,Food,1170.77,Los Angeles,20,Premium,user163@example.com,user_168,Pending,188.95,S009,08-10-2023 17:09
425,U0135,24-03-2023,West,Electronics,892.15,Seattle,48,Free,user277@example.com,user_96,Inactive,387.12,S013,25-06-2023 22:16
426,U0098,05-10-2023,West,Clothing,1981.1,Seattle,51,Basic,user155@example.com,user_161,Active,331.24,S016,20-08-2023 06:40
427,U0134,08-06-2023,South,Clothing,1612.56,Portland,54,Free,user11@example.com,user_158,Active,,S002,10-07-2023 11:35
428,U0030,11-12-2023,North,Electronics,384.53,Oakland,18,Premium,user116@example.com,user_104,Active,443.43,S029,27-06-2023 00:08
429,U0054,15-10-2023,West,Books,1693.02,San Francisco,37,Free,user213@example.com,user_274,Active,461.6,S024,25-07-2023 14:14
430,U0064,28-06-2023,East,Sports,515.45,Phoenix,54,Basic,user283@example.com,user_111,Inactive,209.65,S022,15-05-2023 16:18
431,U0106,12-11-2023,East,Electronics,1295.38,Los Angeles,57,Premium,user132@example.com,user_2,Inactive,291.88,S009,19-11-2023 09:12
432,U0008,23-01-2023,West,Clothing,574.28,Los Angeles,24,Basic,user113@example.com,user_62,Inactive,241.38,S005,06-08-2023 08:53
433,U0026,10-11-2023,North,Sports,1335.29,San Francisco,49,Basic,user82@example.com,user_162,Pending,81.14,S003,11-11-2023 01:22
434,U0049,24-12-2023,South,Clothing,1521.85,Seattle,62,Premium,user68@example.com,,Active,228,S017,08-08-2023 05:54
435,U0079,03-07-2023,West,Clothing,598.53,San Francisco,54,Basic,,user_299,Inactive,109.55,S004,11-01-2023 15:33
436,U0141,21-11-2023,West,Electronics,1065.18,San Francisco,56,,,user_168,Inactive,81.1,S017,26-10-2023 17:25
437,U0113,30-01-2023,East,Books,381.01,Seattle,57,,user59@example.com,user_71,Active,379.83,S021,06-07-2023 11:55
438,U0023,13-09-2023,East,Clothing,1560.34,Tucson,49,Premium,user116@example.com,user_70,Inactive,,S009,16-06-2023 06:24
439,U0009,25-06-2023,West,Clothing,301.89,Las Vegas,29,Basic,,user_94,Unknown,368.63,S004,03-10-2023 14:34
440,U0064,15-12-2023,North,Clothing,381.54,Seattle,68,Basic,user251@example.com,user_293,Unknown,207.21,S016,17-10-2023 14:06
441,U0001,13-01-2023,West,Books,1726.06,Los Angeles,25,Basic,user117@example.com,user_9,Active,80.67,S025,07-06-2023 01:46
442,U0029,08-11-2023,West,Sports,1145.67,Los Angeles,69,Basic,user217@example.com,user_124,Active,435.92,S017,27-02-2023 21:07
443,U0026,24-11-2023,East,Sports,923.05,Los Angeles,36,Basic,user172@example.com,user_25,Inactive,,S006,12-05-2023 06:05
444,U0034,10-12-2023,South,Food,118.86,Seattle,39,Premium,user62@example.com,user_74,Active,476.03,S011,19-06-2023 09:29
445,U0064,30-09-2023,East,Clothing,452.58,Seattle,28,Basic,user69@example.com,,Active,135.51,S004,16-04-2023 09:29
446,U0055,11-01-2023,West,Electronics,278.1,Los Angeles,27,Premium,user49@example.com,user_23,,423.31,S006,03-12-2023 01:32
447,U0109,14-01-2023,West,Sports,965.73,Seattle,41,Premium,user47@example.com,user_149,Active,62.2,S005,19-05-2023 22:38
448,U0029,14-02-2023,North,Food,1491.72,Los Angeles,20,Premium,user73@example.com,user_164,Inactive,172.73,S030,11-01-2023 02:09
449,U0111,16-12-2023,East,Books,878.15,Los Angeles,59,Basic,user124@example.com,user_100,Active,366.36,S021,03-08-2023 21:55
450,U0043,22-12-2023,West,Food,1884.86,Los Angeles,28,Basic,user176@example.com,user_258,Inactive,139.58,S023,21-09-2023 06:19
451,U0045,16-08-2023,West,Electronics,940.98,Seattle,58,Premium,user162@example.com,user_121,Inactive,430.12,S014,07-12-2023 03:02
452,U0038,29-03-2023,West,Food,219.25,Los Angeles,63,Basic,user231@example.com,user_88,Active,412.67,S024,05-03-2023 18:27
453,U0140,18-02-2023,West,Sports,188.75,San Francisco,20,Basic,user148@example.com,user_236,Inactive,189.62,S016,28-08-2023 19:01
454,U0064,31-07-2023,North,Clothing,829.81,Seattle,29,Premium,user84@example.com,user_19,Inactive,435.55,S012,15-01-2023 18:59
455,U0090,21-02-2023,West,Clothing,1181.13,Los Angeles,32,Basic,user145@example.com,user_108,Inactive,51.8,S003,12-02-2023 11:35
456,U0027,22-09-2023,South,Food,600.73,San Francisco,59,Premium,user40@example.com,user_216,,,S009,03-01-2023 08:16
457,U0112,10-04-2023,West,Clothing,1411.55,San Francisco,49,Premium,user170@example.com,user_82,Active,67.22,S020,28-06-2023 08:24
458,U0144,11-06-2023,South,Sports,1096.45,Seattle,62,Premium,user166@example.com,user_179,Active,321.42,S001,19-12-2023 08:23
459,U0090,17-06-2023,South,Clothing,1454.32,San Francisco,,Premium,user132@example.com,user_51,Pending,336.44,S012,17-12-2023 07:52
460,U0080,27-06-2023,North,Food,984.45,Los Angeles,53,Free,user283@example.com,user_113,,257.9,S011,08-09-2023 07:24
461,U0027,22-09-2023,South,Food,600.73,San Francisco,59,Premium,user40@example.com,user_216,,,S009,03-01-2023 08:16
462,U0130,24-05-2023,North,Food,399.76,San Francisco,41,Premium,user167@example.com,user_14,,88.19,S007,23-05-2023 08:31
463,U0005,24-11-2023,West,Clothing,,San Francisco,28,Basic,user54@example.com,user_254,,193.62,S026,11-05-2023 18:41
464,U0121,02-08-2023,West,Sports,1141.32,Seattle,46,Basic,user70@example.com,user_198,Active,,S011,14-01-2023 08:46
465,U0070,04-07-2023,West,Clothing,1309.19,Los Angeles,37,Basic,user221@example.com,user_88,Active,30.08,S008,14-04-2023 02:18
466,U0043,24-02-2023,North,Sports,215.48,San Francisco,70,Basic,user228@example.com,user_141,Active,406.03,S010,21-10-2023 04:12
467,U0074,04-05-2023,North,Sports,59.68,San Francisco,27,Basic,user283@example.com,user_176,Unknown,207.58,S022,28-11-2023 22:40
468,U0003,02-05-2023,South,Electronics,1456.49,Seattle,59,Free,user222@example.com,user_261,Active,430.21,S026,13-08-2023 20:54
469,U0085,23-10-2023,West,Sports,1952.6,San Francisco,45,Basic,user65@example.com,user_56,Active,229.02,S022,24-04-2023 00:36
470,U0073,28-07-2023,West,Clothing,1360.91,Seattle,33,Basic,user216@example.com,user_127,Active,419.39,S022,11-08-2023 19:05
471,U0137,03-05-2023,South,Sports,,Seattle,53,Basic,user70@example.com,user_25,Active,,S017,18-04-2023 09:10
472,U0085,25-02-2023,West,Clothing,712.47,Phoenix,37,Premium,user128@example.com,user_46,,163.79,S008,26-04-2023 09:25
473,U0038,09-10-2023,East,Books,1080.64,Los Angeles,45,Basic,user122@example.com,user_197,Active,98.54,S011,19-02-2023 20:18
474,U0082,25-07-2023,East,Sports,1573.72,Denver,26,Free,user117@example.com,user_297,Active,5.55,S014,10-02-2023 03:29
475,U0095,16-10-2023,West,Books,1862.64,San Francisco,42,Free,user23@example.com,,Active,68.19,S003,25-08-2023 01:25
476,U0137,09-09-2023,West,Food,508.39,Seattle,31,Free,user66@example.com,user_51,Active,8.19,S017,12-04-2023 08:50
477,U0058,05-03-2023,East,Electronics,89.43,Los Angeles,33,,user252@example.com,user_49,Unknown,357.11,S021,24-05-2023 03:59
478,U0026,24-11-2023,East,Sports,923.05,Los Angeles,36,Basic,user172@example.com,user_25,Inactive,,S006,12-05-2023 06:05
479,U0098,18-12-2023,West,Clothing,1598.72,San Francisco,41,Basic,user197@example.com,user_238,Active,5.43,S004,16-12-2023 20:03
480,U0029,20-09-2023,North,Food,1009.8,Seattle,32,Basic,user268@example.com,user_91,Active,471.26,S003,14-05-2023 14:29
481,U0056,23-10-2023,West,Electronics,1922.69,Seattle,53,Basic,user109@example.com,user_256,Pending,312.21,S004,15-04-2023 21:23
482,U0144,16-06-2023,East,Food,323.25,Los Angeles,62,Basic,user81@example.com,user_244,Active,396.76,S005,20-05-2023 23:05
483,U0015,02-11-2023,North,Sports,1117.78,Phoenix,23,Free,user114@example.com,user_2,,369.48,S021,13-09-2023 21:52
484,U0029,20-09-2023,North,Food,1009.8,Seattle,32,Basic,user268@example.com,user_91,Active,471.26,S003,14-05-2023 14:29
485,U0080,15-05-2023,East,Electronics,1623.13,Seattle,34,Premium,user263@example.com,user_196,Inactive,217.27,S014,08-07-2023 06:09
486,U0142,20-01-2023,North,Books,419.83,San Francisco,19,Free,user35@example.com,user_227,Active,194.46,S019,13-12-2023 11:31
487,U0079,24-09-2023,South,Clothing,1807.09,Los Angeles,62,Premium,user89@example.com,user_243,Active,204.12,S009,13-06-2023 15:46
488,U0040,10-10-2023,West,Clothing,1602.14,San Francisco,65,Basic,user137@example.com,user_247,Inactive,258.51,S013,28-10-2023 04:01
489,U0080,16-01-2023,South,Sports,746.7,Denver,43,,user222@example.com,user_253,Active,404.34,S030,09-08-2023 06:19
490,U0102,03-08-2023,East,Clothing,1202.18,Las Vegas,69,Premium,user45@example.com,user_169,Pending,468.16,S010,28-01-2023 22:27
491,U0147,22-10-2023,West,Food,1442.27,Los Angeles,30,Premium,user235@example.com,user_222,Unknown,156.49,S025,11-06-2023 21:46
492,U0114,07-10-2023,West,Clothing,1139.91,Los Angeles,16,Basic,user212@example.com,user_255,Active,43.18,S024,17-10-2023 03:41
493,U0052,30-03-2023,West,Sports,873.62,Seattle,18,Premium,user237@example.com,user_34,Inactive,458.7,S028,27-07-2023 14:06
494,U0090,11-04-2023,West,Books,116.45,Los Angeles,19,Premium,user273@example.com,user_187,Active,267.16,S015,25-08-2023 23:18
495,U0009,06-11-2023,West,Sports,184.72,Phoenix,28,Free,user37@example.com,user_198,Pending,491.93,S016,23-04-2023 21:37
496,U0068,22-01-2023,East,Clothing,1523.5,Los Angeles,52,Basic,user165@example.com,,Active,173.95,S003,19-02-2023 23:04
497,U0053,19-12-2023,South,Books,1676.78,Seattle,66,Free,,user_256,,427.71,S012,28-09-2023 20:32
498,U0005,24-11-2023,West,Clothing,,San Francisco,28,Basic,user54@example.com,user_254,,193.62,S026,11-05-2023 18:41
499,U0108,13-02-2023,West,Food,361.55,Los Angeles,66,Basic,user63@example.com,,Pending,430.1,S007,14-01-2023 00:43
500,U0103,02-06-2023,West,Electronics,285.68,San Francisco,22,Basic,user50@example.com,user_272,Active,180.29,S012,04-04-2023 16:22
501,U0105,21-08-2023,North,Books,487.17,Los Angeles,,Premium,user248@example.com,user_262,Active,368.93,S026,26-08-2023 21:09
502,U0027,22-09-2023,South,Food,600.73,San Francisco,59,Premium,user40@example.com,user_216,,,S009,03-01-2023 08:16
503,U0030,21-10-2023,South,Electronics,1897.67,Los Angeles,21,Free,user238@example.com,user_203,Active,400.34,S006,07-09-2023 16:52
504,U0142,07-05-2023,West,Electronics,1967.01,Los Angeles,18,Basic,user87@example.com,user_289,Active,130.55,S027,19-02-2023 13:09
505,U0105,16-03-2023,East,Sports,,Tucson,58,Basic,user189@example.com,user_22,,490.87,S011,04-05-2023 18:25
506,U0058,23-12-2023,East,Electronics,661.34,Denver,20,Free,user192@example.com,user_273,Pending,265.06,S020,15-04-2023 21:49
507,U0009,09-06-2023,West,Books,624.39,Los Angeles,55,Basic,user267@example.com,user_231,Inactive,282.03,S027,17-01-2023 04:44
508,U0077,20-09-2023,East,Sports,1934.62,Seattle,36,Basic,user236@example.com,user_244,Unknown,110.42,S012,08-12-2023 14:19
509,U0140,05-05-2023,West,Clothing,918.56,Phoenix,17,Free,user21@example.com,user_4,Active,227.83,S013,04-10-2023 10:45
510,U0085,19-09-2023,West,Sports,713.35,Seattle,53,Free,,user_235,Active,,S028,25-02-2023 07:19
511,U0067,28-02-2023,South,Food,797.71,Seattle,32,Basic,user142@example.com,user_13,Active,121.56,S010,23-11-2023 05:54
512,U0012,24-02-2023,North,Electronics,898.88,San Francisco,21,Premium,user221@example.com,user_220,Active,153.68,S016,05-05-2023 21:23
513,U0062,12-01-2023,North,Sports,1770.72,San Francisco,69,Basic,user6@example.com,user_201,,313.93,S019,10-05-2023 02:04
514,U0126,09-12-2023,West,Books,539.07,Seattle,68,Premium,user114@example.com,user_163,Active,270.69,S024,10-04-2023 21:46
515,U0112,15-12-2023,East,Electronics,1399.43,Seattle,62,,user231@example.com,user_250,Inactive,462.77,S014,07-05-2023 08:21
516,U0028,08-07-2023,West,Clothing,1508.42,Portland,57,Free,user189@example.com,user_269,Active,220.51,S006,10-12-2023 23:17
517,U0126,02-04-2023,North,Food,1096.88,Seattle,16,Basic,user211@example.com,user_45,Active,368.68,S011,11-06-2023 13:49
518,U0128,07-09-2023,North,Clothing,12.07,Los Angeles,64,Free,user164@example.com,user_222,Inactive,183.95,S006,09-08-2023 08:07
519,U0045,09-01-2023,North,Sports,921.24,Los Angeles,45,Basic,user279@example.com,user_192,Active,488.5,S025,26-08-2023 21:53
520,U0127,31-07-2023,East,Books,1144.07,San Francisco,42,Free,user20@example.com,user_18,Active,250.44,S012,21-07-2023 18:20
521,U0051,19-06-2023,East,Clothing,1333.17,Tucson,16,Basic,user85@example.com,user_1,Active,218.61,S015,10-10-2023 23:00
522,U0135,28-06-2023,West,Clothing,691.39,Los Angeles,64,Free,user293@example.com,user_176,Active,412.83,S019,01-08-2023 18:18
523,U0022,23-12-2023,West,Sports,263.75,Seattle,58,Basic,user221@example.com,user_147,Active,387.19,S010,23-03-2023 13:06
524,U0082,02-02-2023,East,Food,1095.12,Seattle,41,Basic,,user_61,,67.84,S007,26-11-2023 17:15
525,U0141,21-02-2023,East,Sports,123.15,Seattle,60,Basic,user250@example.com,user_29,Active,188.68,S013,10-10-2023 12:01
526,U0018,29-05-2023,East,Electronics,1020.09,Seattle,30,,,user_115,Active,275.03,S012,07-05-2023 03:41
527,U0142,20-04-2023,South,Clothing,1963.98,San Francisco,47,Premium,user218@example.com,user_202,Active,4.84,S001,01-12-2023 18:21
528,U0117,26-04-2023,North,Food,1847.85,Los Angeles,50,Premium,user171@example.com,user_48,Unknown,3.08,S018,23-02-2023 13:03
529,U0020,16-11-2023,East,Sports,1953.38,San Francisco,65,Basic,user255@example.com,user_124,,340.92,S008,24-02-2023 02:53
530,U0068,26-01-2023,West,Food,1923.73,Seattle,26,Basic,user136@example.com,user_148,Inactive,247.45,S025,28-01-2023 12:12
531,U0087,05-05-2023,West,Books,1165.53,Seattle,57,Basic,user254@example.com,,Active,46,S004,14-01-2023 22:59
532,U0023,29-08-2023,West,Electronics,20.2,San Francisco,61,Premium,user91@example.com,user_91,Active,,S016,27-11-2023 13:05
533,U0102,28-04-2023,East,Books,1600.8,Seattle,45,Basic,user299@example.com,user_163,Active,105.65,S016,27-04-2023 08:44
534,U0021,07-04-2023,North,Sports,602.21,Los Angeles,21,Premium,user32@example.com,user_122,Unknown,100.07,S020,01-07-2023 08:18
535,U0066,06-02-2023,East,Books,874.52,San Francisco,67,Premium,user33@example.com,user_113,Active,136.22,S010,20-10-2023 07:13
536,U0066,01-11-2023,North,Sports,,Las Vegas,45,Premium,user287@example.com,user_48,Active,,S029,17-11-2023 05:15
537,U0120,21-02-2023,West,Electronics,1336.03,Los Angeles,19,Basic,user117@example.com,user_99,Inactive,364.1,S028,26-12-2023 09:51
538,U0103,13-10-2023,North,Food,356.62,Los Angeles,24,Basic,user259@example.com,user_22,Active,315.92,S026,05-03-2023 04:32
539,U0013,27-06-2023,East,Electronics,964.5,Los Angeles,68,Basic,user112@example.com,user_89,,131.99,S027,24-10-2023 00:12
540,U0045,20-02-2023,South,Clothing,430.57,Los Angeles,46,Premium,user272@example.com,,Active,286.83,S013,22-05-2023 06:15
541,U0004,20-04-2023,North,Clothing,896.24,Seattle,63,Free,user123@example.com,user_32,Unknown,295.75,S014,13-04-2023 18:28
542,U0001,16-06-2023,West,Books,1421.78,Los Angeles,37,Free,,user_25,Pending,91.95,S018,03-10-2023 19:45
543,U0028,23-10-2023,North,Clothing,719.28,San Francisco,65,Premium,,user_83,,395.83,S014,08-10-2023 18:32
544,U0036,14-08-2023,West,Books,1037.2,San Francisco,33,Basic,user148@example.com,user_113,Active,239.37,S006,12-02-2023 10:21
545,U0137,12-09-2023,West,Food,1139.88,San Francisco,19,Premium,user116@example.com,user_43,Active,5.31,S027,22-03-2023 11:09
546,U0006,25-11-2023,East,Food,642.14,Seattle,49,Basic,user244@example.com,user_36,Unknown,241.64,S012,18-06-2023 06:29
547,U0129,27-01-2023,North,Sports,170.64,Los Angeles,,Premium,user26@example.com,user_249,Unknown,111.21,S012,05-04-2023 17:56
548,U0011,31-12-2023,East,Clothing,1277.81,Los Angeles,49,Free,user297@example.com,user_160,Pending,103.68,S026,09-08-2023 03:22
549,U0139,24-05-2023,West,Books,1678.04,Los Angeles,34,Basic,user46@example.com,user_298,Pending,102.53,S001,23-09-2023 22:39
550,U0079,03-07-2023,West,Clothing,598.53,San Francisco,54,Basic,,user_299,Inactive,109.55,S004,11-01-2023 15:33
551,U0057,14-03-2023,East,Clothing,1308.98,San Francisco,19,Basic,,user_171,Pending,369.43,S010,25-04-2023 14:52
552,U0022,29-03-2023,East,Food,,Los Angeles,18,Basic,,user_295,Active,155.1,S014,26-06-2023 20:57
553,U0090,07-10-2023,East,Sports,1294.94,Seattle,20,Basic,user96@example.com,user_261,Inactive,359.58,S029,20-05-2023 07:21
554,U0105,16-03-2023,East,Sports,,Tucson,58,Basic,user189@example.com,user_22,,490.87,S011,04-05-2023 18:25
555,U0011,03-09-2023,North,Clothing,,Los Angeles,48,Premium,user109@example.com,user_98,Pending,346.86,S018,23-08-2023 14:39
556,U0105,10-06-2023,North,Books,921.93,Los Angeles,23,Free,user124@example.com,user_164,Inactive,285.27,S019,10-04-2023 13:33
557,U0110,07-08-2023,West,Books,1156.13,Los Angeles,56,Basic,user1@example.com,user_203,Inactive,4.75,S005,18-02-2023 03:24
558,U0120,15-11-2023,East,Clothing,238.62,Seattle,61,Basic,user250@example.com,user_290,Active,,S018,11-03-2023 08:59
559,U0018,01-02-2023,West,Sports,146.25,Portland,23,Free,,user_138,Inactive,399.85,S023,07-09-2023 03:50
560,U0119,09-05-2023,West,Food,1610.55,Los Angeles,58,Free,user36@example.com,user_246,,137.31,S023,05-03-2023 23:25
561,U0069,19-07-2023,West,Food,1056.45,Seattle,43,Premium,user245@example.com,user_243,Active,174.63,S011,07-10-2023 22:37
562,U0069,19-07-2023,West,Food,1056.45,Seattle,43,Premium,user245@example.com,user_243,Active,174.63,S011,07-10-2023 22:37
563,U0005,28-05-2023,North,Books,1802.98,Portland,16,Basic,,user_93,Inactive,,S029,06-05-2023 18:48
564,U0093,02-06-2023,North,Books,1249.77,San Francisco,42,Free,,user_115,Pending,110.37,S021,09-08-2023 02:27
565,U0034,31-10-2023,East,Clothing,1506.35,Portland,53,Premium,,user_288,Active,358.57,S022,11-10-2023 03:30
566,U0023,13-12-2023,West,Food,516.26,Denver,55,Free,user210@example.com,user_281,Inactive,373.26,S001,10-08-2023 01:12
567,U0103,25-02-2023,West,Clothing,1233.24,Los Angeles,70,Premium,user66@example.com,user_1,Active,,S015,25-12-2023 22:39
568,U0124,28-06-2023,East,Books,690.03,Los Angeles,60,Basic,user132@example.com,user_89,Active,375.98,S017,09-08-2023 00:54
569,U0036,23-01-2023,South,Electronics,1133.24,San Francisco,28,Basic,user285@example.com,user_75,,181.98,S003,05-10-2023 11:13
570,U0133,05-05-2023,West,Electronics,1722.68,Los Angeles,18,Free,user48@example.com,user_16,Inactive,217.29,S004,13-09-2023 06:07
571,U0065,05-03-2023,South,Food,1516.37,Los Angeles,25,Premium,user264@example.com,user_195,,395.76,S022,19-04-2023 20:46
572,U0065,04-11-2023,East,Clothing,170.5,San Francisco,37,Premium,user106@example.com,user_17,Active,396.61,S024,24-02-2023 06:41
573,U0146,08-06-2023,West,Books,1859.57,Los Angeles,43,Basic,user223@example.com,user_195,,435.16,S025,03-12-2023 11:36
574,U0122,01-12-2023,East,Sports,308.22,Seattle,70,Premium,user233@example.com,user_35,Inactive,196.67,S009,16-10-2023 17:40
575,U0028,18-02-2023,East,Clothing,627.23,San Francisco,29,Free,user36@example.com,user_278,Active,386.84,S004,12-10-2023 04:34
576,U0040,17-07-2023,West,Food,386.21,Phoenix,58,Free,,user_274,Active,64.32,S006,17-08-2023 08:43
577,U0029,17-04-2023,West,Books,1509.18,Los Angeles,31,Basic,user31@example.com,user_254,Active,343.25,S015,06-12-2023 01:43
578,U0129,27-01-2023,North,Sports,170.64,Los Angeles,,Premium,user26@example.com,user_249,Unknown,111.21,S012,05-04-2023 17:56
579,U0121,20-12-2023,East,Electronics,993.06,Los Angeles,20,Free,user195@example.com,user_98,Active,177.51,S010,25-09-2023 00:01
580,U0114,25-09-2023,West,Food,769.93,Oakland,31,Basic,user55@example.com,user_204,,,S030,15-05-2023 23:31
581,U0012,23-09-2023,South,Electronics,1646.35,Las Vegas,65,Free,user91@example.com,user_162,Inactive,301.39,S004,27-01-2023 08:53
582,U0123,15-01-2023,West,Books,263.86,Seattle,42,Free,user113@example.com,user_282,Active,404.78,S006,19-07-2023 06:35
583,U0150,21-12-2023,East,Books,419.06,Seattle,46,Basic,user281@example.com,user_57,,269.79,S021,11-01-2023 10:57
584,U0051,23-04-2023,North,Food,1519.97,Seattle,49,Basic,user156@example.com,user_27,Inactive,78.89,S013,24-09-2023 02:02
585,U0054,08-12-2023,West,Food,1513.48,Seattle,33,,user214@example.com,user_187,Active,376.63,S007,26-02-2023 10:27
586,U0145,20-09-2023,West,Clothing,79.45,Denver,38,Basic,user133@example.com,user_137,,58.73,S024,03-06-2023 02:16
587,U0032,08-10-2023,East,Sports,1982.08,Los Angeles,19,,user20@example.com,user_106,Active,92.77,S009,12-08-2023 11:22
588,U0099,18-07-2023,West,Food,1523.02,Seattle,24,Free,user247@example.com,user_223,Inactive,219.34,S006,12-09-2023 11:30
589,U0050,19-02-2023,North,Electronics,931.66,Los Angeles,18,Free,user130@example.com,user_178,Pending,332.98,S002,08-06-2023 06:57
590,U0075,22-05-2023,East,Clothing,1774.14,San Francisco,49,Basic,user223@example.com,user_48,Pending,448.23,S008,21-08-2023 02:31
591,U0138,07-07-2023,North,Sports,1781.27,Seattle,51,Premium,user244@example.com,user_171,Active,209.07,S015,11-09-2023 21:54
592,U0100,16-04-2023,North,Electronics,1087.5,Phoenix,19,Free,user187@example.com,user_114,Inactive,79.82,S002,09-02-2023 18:53
593,U0123,16-01-2023,North,Electronics,840.27,San Francisco,20,,user230@example.com,user_258,Inactive,147.01,S009,06-02-2023 12:05
594,U0082,26-09-2023,West,Electronics,1153.59,San Francisco,49,Premium,user254@example.com,user_60,Inactive,277.32,S019,20-03-2023 15:06
595,U0064,09-07-2023,East,Clothing,920.54,Oakland,43,Free,user159@example.com,user_138,Active,132.47,S002,13-11-2023 19:12
596,U0076,18-12-2023,North,Clothing,1578.74,San Francisco,32,Free,user114@example.com,user_252,Inactive,83.74,S025,18-09-2023 09:43
597,U0106,14-03-2023,West,Clothing,1165.14,San Francisco,60,Basic,,user_44,,9.23,S030,16-02-2023 10:24
598,U0112,24-07-2023,West,Food,1485.07,Seattle,22,Basic,user255@example.com,user_164,Active,54.4,S013,06-02-2023 01:52
599,U0150,21-12-2023,East,Books,419.06,Seattle,46,Basic,user281@example.com,user_57,,269.79,S021,11-01-2023 10:57
600,U0006,25-11-2023,East,Food,642.14,Seattle,49,Basic,user244@example.com,user_36,Unknown,241.64,S012,18-06-2023 06:29
